id,school,year,netPrice,graduationRate,medianDebt,medianEarnings,admissionRate,satAverage,actMidpoint,tuitionInState,tuitionOutOfState,pellGrantRate,federalLoanRate,retentionRate
163286,University of Maryland-College Park,2019,19045,0.8698,19500.0,NA,0.4418,1389.0,32.0,10779,36891,0.1829,0.3025,0.9498
163286,University of Maryland-College Park,2020,18048,0.8702,19000.0,82860.0,0.5096,1391.0,32.0,10779,36891,0.176,0.2783,0.9516
163286,University of Maryland-College Park,2021,17500,0.8765,NA,NA,0.5203,1426.0,32.0,10955,38636,0.1765,0.2319,0.9546
163286,University of Maryland-College Park,2022,16590,0.8927,NA,NA,0.4461,1461.0,NA,11233,39469,0.1833,0.2304,0.948
163286,University of Maryland-College Park,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163286,University of Maryland-College Park,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164076,Towson University,2012,15910,0.6577,17864.0,49200.0,0.522,1082.0,23.0,8132,19754,0.2473,0.488,0.8553
164076,Towson University,2013,16133,0.655,18000.0,49800.0,0.6034,1078.0,23.0,8342,20020,0.2498,0.5047,0.8603
164076,Towson University,2014,16363,0.6825,17750.0,50800.0,0.5921,1082.0,23.0,8590,20268,0.2552,0.4708,0.855
164076,Towson University,2015,17516,0.7027,17601.0,NA,0.7338,1081.0,23.0,9182,20788,0.2652,0.4741,0.8569
164076,Towson University,2016,17628,0.7058,17750.0,NA,0.7374,1070.0,23.0,9408,21076,0.2724,0.4788,0.8523
164076,Towson University,2017,17893,0.7172,19302.0,NA,0.773,1136.0,23.0,9694,22140,0.2757,0.4873,0.849
164076,Towson University,2018,18186,0.7264,18929.0,NA,0.79,1131.0,23.0,9940,23208,0.2992,0.4967,0.85
164076,Towson University,2019,18233,0.7085,18750.0,NA,0.7631,1139.0,23.0,10198,24334,0.3056,0.4833,0.8632
164076,Towson University,2020,18105,0.731,18718.0,64390.0,0.788,1122.0,23.0,10198,24334,0.3095,0.4853,0.8458
164076,Towson University,2021,12621,0.7228,NA,NA,0.8792,1134.0,24.0,10464,25516,0.31,0.419,0.8466
164076,Towson University,2022,14151,0.6976,NA,NA,0.786,1138.0,NA,10818,26820,0.325,0.4069,0.8173
164076,Towson University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164076,Towson University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164988,Boston University,2012,36806,0.8391,25000.0,59500.0,0.4943,1272.0,28.0,42994,42994,0.1479,0.4429,0.9204
164988,Boston University,2013,34603,0.8448,26600.0,62000.0,0.4561,1279.0,28.0,44880,44880,0.1487,0.4235,0.9279
164988,Boston University,2014,34592,0.847,26685.5,65300.0,0.3451,1300.0,29.0,46664,46664,0.1424,0.3981,0.935
164988,Boston University,2015,34910,0.8526,25500.0,NA,0.3262,1303.0,29.0,48436,48436,0.1317,0.3784,0.9304
164988,Boston University,2016,34914,0.8652,25625.0,NA,0.2943,1328.0,30.0,50240,50240,0.1323,0.3655,0.9338
164988,Boston University,2017,37065,0.8713,25000.0,NA,0.2511,1401.0,31.0,52082,52082,0.1355,0.3548,0.9313
164988,Boston University,2018,30729,0.8817,25000.0,NA,0.2209,1420.0,32.0,53948,53948,0.1483,0.3309,0.9437
164988,Boston University,2019,30259,0.8845,24848.0,NA,0.1894,1433.0,32.0,55892,55892,0.1559,0.3112,0.939
164988,Boston University,2020,30395,0.8903,23250.0,83238.0,0.2009,1419.0,32.0,58072,58072,0.1593,0.2897,0.9232
164988,Boston University,2021,26170,0.8935,NA,NA,0.1865,1447.0,33.0,59816,59816,0.1728,0.2615,0.9386
164988,Boston University,2022,27779,0.8897,NA,NA,0.1437,1454.0,NA,62360,62360,0.1721,0.2389,0.9397
164988,Boston University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164988,Boston University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166629,University of Massachusetts-Amherst,2012,18242,0.7022,22500.0,49300.0,0.6262,1189.0,26.0,13415,26830,0.2604,0.6203,0.8794
166629,University of Massachusetts-Amherst,2013,19087,0.7266,23861.0,49700.0,0.6294,1209.0,27.0,13443,28159,0.2513,0.6043,0.893
166629,University of Massachusetts-Amherst,2014,18819,0.7509,24250.0,51400.0,0.6139,1217.0,27.0,13443,28998,0.2526,0.6041,0.8989
166629,University of Massachusetts-Amherst,2015,18869,0.7784,23845.5,NA,0.5832,1226.0,28.0,14171,30504,0.2368,0.5933,0.9112
166629,University of Massachusetts-Amherst,2016,19324,0.7614,23450.5,NA,0.5968,1234.0,28.0,14971,32204,0.2247,0.5713,0.9127
166629,University of Massachusetts-Amherst,2017,20926,0.7718,23250.0,NA,0.5758,1288.0,29.0,15411,33477,0.225,0.5658,0.9063
166629,University of Massachusetts-Amherst,2018,21396,0.7982,23250.0,NA,0.5992,1302.0,29.0,15887,34570,0.2405,0.5601,0.9073
166629,University of Massachusetts-Amherst,2019,22501,0.8192,23149.0,NA,0.638,1299.0,29.0,16389,35710,0.2299,0.5406,0.9104
166629,University of Massachusetts-Amherst,2020,22038,0.8329,22763.0,71631.0,0.6532,1307.0,30.0,16439,36427,0.2238,0.5302,0.8913
166629,University of Massachusetts-Amherst,2021,16197,0.8371,NA,NA,0.6553,1362.0,31.0,16439,36964,0.2105,0.4515,0.9054
166629,University of Massachusetts-Amherst,2022,21846,0.8305,NA,NA,0.6352,1376.0,NA,16952,38171,0.208,0.4798,0.9035
166629,University of Massachusetts-Amherst,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166629,University of Massachusetts-Amherst,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167358,Northeastern University,2012,32454,0.7856,26976.0,61700.0,0.3186,1366.0,31.0,40086,40086,0.1391,0.4545,0.9554
167358,Northeastern University,2013,31503,0.8256,28000.0,64000.0,0.3231,1394.0,32.0,41686,41686,0.1424,0.4433,0.9553
167358,Northeastern University,2014,32715,0.8162,28375.0,67400.0,0.3222,1420.0,32.0,43440,43440,0.1321,0.441,0.9619
167358,Northeastern University,2015,28869,0.8443,27750.0,NA,0.2848,1435.0,33.0,45530,45530,0.124,0.409,0.9674
167358,Northeastern University,2016,28565,0.8617,27000.0,NA,0.2888,1434.0,33.0,47653,47653,0.1181,0.388,0.9653
167358,Northeastern University,2017,29748,0.8713,25000.0,NA,0.2744,1482.0,33.0,49497,49497,0.1217,0.3745,0.9675
167358,Northeastern University,2018,31855,0.8812,24855.0,NA,0.1934,1466.0,33.0,51522,51522,0.121,0.364,0.9659
167358,Northeastern University,2019,31093,0.8912,24500.0,NA,0.1805,1478.0,34.0,53506,53506,0.1112,0.3319,0.9927
167358,Northeastern University,2020,29714,0.8983,24250.0,92538.0,0.2048,1492.0,34.0,55452,55452,0.109,0.3033,0.9679
167358,Northeastern University,2021,34255,0.9057,NA,NA,0.1838,1500.0,34.0,57592,57592,0.1116,0.3277,0.968
167358,Northeastern University,2022,28521,0.9124,NA,NA,0.068,1505.0,NA,60192,60192,0.1253,0.2912,0.972
167358,Northeastern University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167358,Northeastern University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170082,Grand Valley State University,2012,15855,0.6566,24250.0,39400.0,0.8162,1091.0,24.0,10078,14568,0.3722,0.6546,0.8178
170082,Grand Valley State University,2013,16243,0.695,25128.0,41000.0,0.826,1090.0,24.0,10716,15388,0.3632,0.642,0.8165
170082,Grand Valley State University,2014,16815,0.6494,25000.0,42800.0,0.8043,1089.0,24.0,10752,15408,0.3622,0.6323,0.8319
170082,Grand Valley State University,2015,16491,0.666,25000.0,NA,0.8114,1090.0,24.0,11363,16044,0.3468,0.631,0.8382
170082,Grand Valley State University,2016,16496,0.6629,24843.0,NA,0.8168,1089.0,24.0,11520,16392,0.3344,0.6175,0.8402
170082,Grand Valley State University,2017,16975,0.6526,24750.0,NA,0.809,1150.0,24.0,11994,17064,0.3105,0.6084,0.8301
170082,Grand Valley State University,2018,18019,0.6614,24637.0,NA,0.8275,1158.0,24.0,12484,17762,0.3157,0.6051,0.8471
170082,Grand Valley State University,2019,17646,0.6746,24918.0,NA,0.8302,1161.0,24.0,12860,18296,0.3037,0.579,0.846
170082,Grand Valley State University,2020,17356,0.6853,24500.0,56118.0,0.8752,NA,NA,13244,18844,0.2876,0.5665,0.8314
170082,Grand Valley State University,2021,17210,0.671,NA,NA,0.9165,NA,NA,13560,19296,0.258,0.517,0.8293
170082,Grand Valley State University,2022,15545,0.6628,NA,NA,0.9037,1092.0,NA,13952,19856,0.2517,0.4917,0.7908
170082,Grand Valley State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170082,Grand Valley State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170976,University of Michigan-Ann Arbor,2012,15574,0.9068,21500.0,57400.0,0.3655,1346.0,30.0,12994,39122,0.1632,0.3819,0.9662
170976,University of Michigan-Ann Arbor,2013,16287,0.8997,21500.0,60100.0,0.3326,1352.0,30.0,13142,40392,0.157,0.3665,0.9688
170976,University of Michigan-Ann Arbor,2014,15787,0.9087,20886.0,63400.0,0.3224,1380.0,31.0,13486,41906,0.1569,0.342,0.9722
170976,University of Michigan-Ann Arbor,2015,14521,0.9011,20062.5,NA,0.2628,1384.0,31.0,13856,43476,0.1538,0.3202,0.972
170976,University of Michigan-Ann Arbor,2016,14897,0.9117,19153.0,NA,0.2859,1386.0,31.0,14402,45410,0.1517,0.2989,0.9686
170976,University of Michigan-Ann Arbor,2017,14860,0.9159,16606.0,NA,0.265,1436.0,32.0,14826,47476,0.1535,0.2911,0.9712
170976,University of Michigan-Ann Arbor,2018,16010,0.9189,17500.0,NA,0.2283,1434.0,32.0,15262,49350,0.1626,0.2996,0.9727
170976,University of Michigan-Ann Arbor,2019,15336,0.9325,18526.0,NA,0.2291,1448.0,33.0,15558,51200,0.1715,0.2866,0.9692
170976,University of Michigan-Ann Arbor,2020,14878,0.9344,19500.0,83648.0,0.2611,1445.0,33.0,15948,52266,0.1811,0.2871,0.9626
170976,University of Michigan-Ann Arbor,2021,17086,0.9365,NA,NA,0.2015,NA,NA,16178,53232,0.182,0.2662,0.9743
170976,University of Michigan-Ann Arbor,2022,16792,0.9317,NA,NA,0.1769,1473.0,NA,16736,55334,0.1765,0.2567,0.9721
170976,University of Michigan-Ann Arbor,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170976,University of Michigan-Ann Arbor,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171100,Michigan State University,2012,15897,0.7913,24432.0,49900.0,0.7056,1158.0,26.0,12622,32580,0.2514,0.5056,0.9058
171100,Michigan State University,2013,16507,0.7736,25000.0,51500.0,0.6865,1158.0,26.0,12862,33750,0.2387,0.4845,0.9051
171100,Michigan State University,2014,16382,0.7886,25215.0,53600.0,0.6609,1158.0,26.0,13200,34965,0.227,0.4632,0.9162
171100,Michigan State University,2015,16788,0.7717,25250.0,NA,0.6628,1159.0,26.0,13560,36360,0.2211,0.4504,0.9226
171100,Michigan State University,2016,17120,0.7826,25200.0,NA,0.6574,1194.0,27.0,14062,37890,0.2254,0.4363,0.9147
171100,Michigan State University,2017,18576,0.7934,25000.0,NA,0.7155,1220.0,26.0,14460,39406,0.2181,0.4295,0.9102
171100,Michigan State University,2018,18984,0.7995,24250.0,NA,0.7768,1224.0,26.0,14460,39766,0.219,0.4205,0.9193
171100,Michigan State University,2019,19173,0.8073,23733.0,NA,0.7112,1223.0,26.0,14460,39766,0.2219,0.4203,0.9124
171100,Michigan State University,2020,19058,0.8126,23250.0,67253.0,0.7631,1216.0,26.0,14460,39766,0.2173,0.3988,0.9104
171100,Michigan State University,2021,10925,0.8207,NA,NA,0.8325,1220.0,26.0,14750,40562,0.2154,0.3684,0.9211
171100,Michigan State University,2022,19449,0.8157,NA,NA,0.8795,1273.0,NA,15372,41958,0.2164,0.3409,0.8905
171100,Michigan State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171100,Michigan State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173920,Minnesota State University-Mankato,2012,14006,0.5243,21302.0,42300.0,0.6615,1030.0,22.0,7531,15010,0.2866,0.6113,0.7038
173920,Minnesota State University-Mankato,2013,14161,0.4904,22102.5,43100.0,0.6555,1030.0,22.0,7557,15036,0.2906,0.59,0.7363
173920,Minnesota State University-Mankato,2014,13898,0.5036,22500.0,44900.0,0.6658,1010.0,22.0,7574,15053,0.2869,0.5862,0.7344
173920,Minnesota State University-Mankato,2015,15178,0.487,22500.0,NA,0.6663,1030.0,22.0,7836,15580,0.2816,0.5819,0.7387
173920,Minnesota State University-Mankato,2016,15455,0.5127,22198.0,NA,0.6249,1029.0,22.0,7858,15602,0.2718,0.5639,0.7265
173920,Minnesota State University-Mankato,2017,15615,0.4768,22412.0,NA,0.6096,1105.0,22.0,8164,16216,0.2619,0.5471,0.7483
173920,Minnesota State University-Mankato,2018,16035,0.4996,21743.0,NA,0.6092,1105.0,22.0,8184,16235,0.2725,0.5329,0.7442
173920,Minnesota State University-Mankato,2019,16221,0.4979,21500.0,NA,0.6271,1105.0,22.0,8438,16730,0.2545,0.509,0.7728
173920,Minnesota State University-Mankato,2020,17159,0.5097,21106.0,56922.0,0.6726,1105.0,22.0,8566,16984,0.2455,0.5097,0.7898
173920,Minnesota State University-Mankato,2021,17488,0.5183,NA,NA,0.6948,1120.0,22.0,9146,18200,0.2252,0.4591,0.747
173920,Minnesota State University-Mankato,2022,17812,0.5258,NA,NA,0.7068,1090.0,NA,9444,18814,0.2231,0.4294,0.7607
173920,Minnesota State University-Mankato,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173920,Minnesota State University-Mankato,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174066,University of Minnesota-Twin Cities,2012,16389,0.7294,19944.0,48300.0,0.4951,1252.0,28.0,13459,18709,0.2292,0.4694,0.9077
174066,University of Minnesota-Twin Cities,2013,17208,0.754,20500.0,49800.0,0.4442,1270.0,28.0,13555,19805,0.2169,0.4516,0.9022
174066,University of Minnesota-Twin Cities,2014,16954,0.784,20500.0,51900.0,0.4535,1271.0,28.0,13560,20810,0.2076,0.4344,0.9245
174066,University of Minnesota-Twin Cities,2015,16439,0.772,20000.0,NA,0.4458,1288.0,29.0,13790,22210,0.2026,0.4229,0.925
174066,University of Minnesota-Twin Cities,2016,16993,0.7838,20000.0,NA,0.4441,1288.0,29.0,14142,23806,0.1938,0.412,0.9303
174066,University of Minnesota-Twin Cities,2017,17396,0.801,19500.0,NA,0.496,1349.0,29.0,14417,26603,0.189,0.4033,0.9317
174066,University of Minnesota-Twin Cities,2018,17479,0.8019,19500.0,NA,0.5185,1336.0,29.0,14760,30438,0.186,0.3908,0.9272
174066,University of Minnesota-Twin Cities,2019,17740,0.8291,19500.0,NA,0.5674,1337.0,29.0,15027,33325,0.1835,0.3851,0.9317
174066,University of Minnesota-Twin Cities,2020,17878,0.8426,19500.0,69020.0,0.6964,1320.0,28.0,15027,33325,0.1786,0.367,0.9332
174066,University of Minnesota-Twin Cities,2021,17419,0.8421,NA,NA,0.7323,1370.0,30.0,15254,33818,0.1631,0.3174,0.9152
174066,University of Minnesota-Twin Cities,2022,16318,0.8436,NA,NA,0.7491,1355.0,NA,15859,35099,0.1755,0.3054,0.9019
174066,University of Minnesota-Twin Cities,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174066,University of Minnesota-Twin Cities,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174233,University of Minnesota-Duluth,2012,16858,0.5357,23608.0,44000.0,0.7769,1109.0,24.0,12785,15450,0.2529,0.6054,0.7519
174233,University of Minnesota-Duluth,2013,17047,0.5883,24701.0,45300.0,0.7822,1109.0,24.0,12815,16480,0.2431,0.5882,0.7509
174233,University of Minnesota-Duluth,2014,17315,0.5924,25000.0,47200.0,0.7678,1110.0,24.0,12802,16467,0.2417,0.5838,0.7706
174233,University of Minnesota-Duluth,2015,16366,0.5993,24939.0,NA,0.7596,1109.0,24.0,13082,17032,0.2343,0.5713,0.7604
174233,University of Minnesota-Duluth,2016,16850,0.5941,24250.0,NA,0.7655,1110.0,24.0,13139,17485,0.2245,0.556,0.7836
174233,University of Minnesota-Duluth,2017,17131,0.5924,22602.0,NA,0.7663,1185.0,24.0,13344,18462,0.2171,0.5548,0.7705
174233,University of Minnesota-Duluth,2018,17319,0.5885,22500.0,NA,0.7432,1172.0,24.0,13366,18484,0.2175,0.5461,0.7869
174233,University of Minnesota-Duluth,2019,17067,0.6153,22514.0,NA,0.7489,1172.0,24.0,13680,18880,0.2246,0.5376,0.7976
174233,University of Minnesota-Duluth,2020,18505,0.615,22024.0,62616.0,0.7855,1169.0,24.0,13576,18776,0.205,0.518,0.795
174233,University of Minnesota-Duluth,2021,17313,0.6467,NA,NA,0.7954,1220.0,25.0,13850,19148,0.1866,0.4718,0.7731
174233,University of Minnesota-Duluth,2022,17156,0.6223,NA,NA,0.807,1220.0,NA,14126,19516,0.1898,0.453,0.7724
174233,University of Minnesota-Duluth,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174233,University of Minnesota-Duluth,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176017,University of Mississippi,2012,12161,0.5835,18266.0,40500.0,0.6105,1099.0,24.0,6282,16266,0.3149,0.4705,0.8084
176017,University of Mississippi,2013,13858,0.5797,19045.0,41100.0,0.8054,1100.0,24.0,6760,17728,0.2975,0.4625,0.8558
176017,University of Mississippi,2014,14318,0.6136,19500.0,42700.0,0.8122,1098.0,24.0,7096,19144,0.2838,0.4545,0.8469
176017,University of Mississippi,2015,14284,0.6113,19500.0,NA,0.7873,1118.0,25.0,7444,20674,0.2661,0.4424,0.8654
176017,University of Mississippi,2016,14494,0.598,19500.0,NA,0.783,1155.0,26.0,7744,22012,0.2567,0.4307,0.853
176017,University of Mississippi,2017,13929,0.6007,19500.0,NA,0.8391,1225.0,26.0,8300,23564,0.2488,0.419,0.8518
176017,University of Mississippi,2018,13857,0.6421,19500.0,NA,0.8806,1207.0,25.0,8660,24614,0.2516,0.4041,0.8493
176017,University of Mississippi,2019,14016,0.6581,20335.0,NA,0.8814,1200.0,25.0,8828,25100,0.2322,0.3624,0.8685
176017,University of Mississippi,2020,12161,0.6668,20000.0,50994.0,0.8802,1220.0,26.0,8828,25100,0.2387,0.3628,0.8573
176017,University of Mississippi,2021,12454,0.6839,NA,NA,0.8966,1201.0,25.0,9044,25886,0.2384,0.3506,0.8828
176017,University of Mississippi,2022,13504,0.6779,NA,NA,0.9738,1199.0,NA,9220,26440,0.2409,0.3384,0.893
176017,University of Mississippi,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176017,University of Mississippi,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176080,Mississippi State University,2012,16090,0.5783,21125.0,40100.0,0.6215,1087.0,24.0,6264,15828,0.3641,0.5433,0.8072
176080,Mississippi State University,2013,15983,0.6105,22170.5,40300.0,0.6482,1106.0,24.0,6772,16960,0.3415,0.5046,0.7851
176080,Mississippi State University,2014,15902,0.6043,23209.0,40200.0,0.7102,1126.0,25.0,7140,18478,0.3318,0.4959,0.8018
176080,Mississippi State University,2015,16035,0.6003,23250.0,NA,0.6524,1140.0,25.0,7502,20142,0.3261,0.4915,0.8195
176080,Mississippi State University,2016,15656,0.5986,23000.0,NA,0.5567,1125.0,25.0,7780,20900,0.3229,0.4887,0.8024
176080,Mississippi State University,2017,16192,0.579,23000.0,NA,0.624,1195.0,25.0,8318,22358,0.3185,0.4826,0.7926
176080,Mississippi State University,2018,16830,0.5835,22865.0,NA,0.5692,1230.0,26.0,8650,23250,0.3266,0.4742,0.7981
176080,Mississippi State University,2019,16173,0.6146,22500.0,NA,0.5386,1246.0,26.0,8910,23950,0.3218,0.4642,0.8157
176080,Mississippi State University,2020,16122,0.6419,22142.0,51513.0,0.8004,1244.0,26.0,8910,23950,0.3145,0.4453,0.8508
176080,Mississippi State University,2021,15891,0.5973,NA,NA,0.7612,1228.0,26.0,9220,24900,0.3052,0.4167,0.8138
176080,Mississippi State University,2022,15910,0.631,NA,NA,0.7519,1215.0,NA,9398,25444,0.2977,0.4036,0.8055
176080,Mississippi State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176080,Mississippi State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176372,University of Southern Mississippi,2012,11882,0.4952,22521.0,35900.0,0.6453,1030.0,22.0,6336,14448,0.4786,0.6209,0.7519
176372,University of Southern Mississippi,2013,12423,0.4513,23026.0,35800.0,0.6631,1082.0,24.0,6744,15024,0.4644,0.6934,0.7162
176372,University of Southern Mississippi,2014,12549,0.4844,24250.0,36400.0,0.6674,1029.0,22.0,6980,15550,0.4865,0.66,0.7409
176372,University of Southern Mississippi,2015,12175,0.4978,25000.0,NA,0.5804,1049.0,23.0,7334,16204,0.4855,0.6269,0.726
176372,University of Southern Mississippi,2016,12867,0.4472,25000.0,NA,0.6014,1070.0,23.0,7659,16529,0.4719,0.6044,0.7431
176372,University of Southern Mississippi,2017,13178,0.4674,23750.0,NA,0.9843,1125.0,23.0,8218,10218,0.4686,0.5843,0.7083
176372,University of Southern Mississippi,2018,14126,0.487,23033.0,NA,0.9788,1120.0,22.0,8624,10624,0.4769,0.586,0.7172
176372,University of Southern Mississippi,2019,14923,0.4899,22000.0,NA,0.9694,1135.0,23.0,8896,10896,0.4802,0.5779,0.6784
176372,University of Southern Mississippi,2020,14032,0.4975,22500.0,44140.0,0.9633,1135.0,23.0,8896,10896,0.471,0.5559,0.7474
176372,University of Southern Mississippi,2021,13863,0.5179,NA,NA,0.9579,1135.0,23.0,9204,11204,0.4573,0.5428,0.6996
176372,University of Southern Mississippi,2022,13744,0.5168,NA,NA,0.9884,1150.0,NA,9450,11450,0.4662,0.5109,0.6963
176372,University of Southern Mississippi,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176372,University of Southern Mississippi,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178396,University of Missouri-Columbia,2012,16655,0.7083,21500.0,46000.0,0.8146,1165.0,26.0,9257,23366,0.2264,0.5067,0.8366
178396,University of Missouri-Columbia,2013,16940,0.7012,21500.0,46100.0,0.7861,1165.0,26.0,9415,23764,0.216,0.4864,0.8353
178396,University of Missouri-Columbia,2014,17238,0.6948,21500.0,48300.0,0.7767,1166.0,26.0,9433,24460,0.2138,0.4735,0.8619
178396,University of Missouri-Columbia,2015,16902,0.6877,21530.0,NA,0.7813,1203.0,27.0,9509,25166,0.2083,0.4566,0.8717
178396,University of Missouri-Columbia,2016,17157,0.6831,22000.0,NA,0.747,1183.0,26.0,9518,25892,0.1952,0.4351,0.8568
178396,University of Missouri-Columbia,2017,18602,0.6823,22000.0,NA,0.7809,1249.0,26.0,9787,26506,0.1891,0.4181,0.8703
178396,University of Missouri-Columbia,2018,18480,0.6902,21500.0,NA,0.7784,1244.0,26.0,9972,27042,0.1916,0.4022,0.8739
178396,University of Missouri-Columbia,2019,16001,0.7131,21000.0,NA,0.8073,1248.0,26.0,10477,28348,0.2068,0.3804,0.8789
178396,University of Missouri-Columbia,2020,16559,0.7298,20500.0,63403.0,0.8178,1261.0,27.0,10723,29005,0.2148,0.3769,0.8939
178396,University of Missouri-Columbia,2021,17899,0.7251,NA,NA,0.7655,1263.0,27.0,11475,30450,0.2072,0.3444,0.8841
178396,University of Missouri-Columbia,2022,19979,0.753,NA,NA,0.7913,1249.0,NA,11981,31970,0.2086,0.3288,0.8859
178396,University of Missouri-Columbia,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178396,University of Missouri-Columbia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179566,Missouri State University-Springfield,2012,13870,0.5538,20834.0,36800.0,0.8326,1090.0,24.0,6792,13138,0.3208,0.5414,0.7535
179566,Missouri State University-Springfield,2013,14817,0.5337,21031.0,37400.0,0.851,1090.0,24.0,6908,13388,0.3198,0.5083,0.7525
179566,Missouri State University-Springfield,2014,14866,0.5474,21640.0,39300.0,0.8503,1090.0,24.0,7008,13668,0.329,0.4974,0.7525
